Gros Domestic Production	horata biya dimsho
production and distribution	horata fi rabsi
social production	horata gamta
primary product	horata jalqabe
secondary production	horata lame
production of material wealth	horata mesha badhadhina
Gros National Product	horata saba dimsho
simple production	horata salpha
simple comodity production	horata shaqaxa salpha
comodity production	horata shaqaxa
industrial production	horata warsha
producer	horata
yield	horate
one who reserves money	horco'esa
to reserve	horco'esu
savings	horco'i
handle of a plough	horda
adherence	hordofi
adherent	hordoftu
to folow	hordofu
atack	hori'a
agresor	hori'a
to move to atack	hori'u
por person	hori-dhabesa
rich person	hori-qabesa
fe	horiba
schol fes	horiba mana barumsa
catle	hori
dairy-herd	hori anani
acount	hori banki
tuition	hori barumsa
cash	hori cala
fat stock	hori coma
fur-bearing animals	hori dabase
pack animals	hori fe'isa
pastoralist	hori horsisa
reserve fund	hori kusi
rent	hori mana
tax paid by the head of a family	hori ororo
postage	hori posta
domestic animal	hori qeye
gold standard	hori sabu
admision fe	hori senti
service charge	hori tajajila
reproduction	horinsa
asexual reproduction	horinsa kornaya-male
sexual reproduction	horinsa kornaya
fund	horkusa
fertility	hormata
fertility rate	hormata maki
inflection	hormati
productivity	hormatuma
net productivity	hormatuma culke
productivity of labour	hormatuma hoji
to be productive	hormawu
hormone	hormoni
testosterone	hormoni cidhani
growth hormone	hormoni gudina
lactogen hormone	hormoni hosisa
limitation	hornaga
grist	horora
coarsely ground pea	horora dangule
breding	horsisa
dairy farm	horsisa anole
cros multiplication	horsisa bay'isi
pure bred	horsisa culki
cros matching	horsisa dalga
horse-breding	horsisa farda
ranching	horsisa hori
bef farming	horsisa hori foni
be-keping	horsisa kanisa
poultry	horsisa luku
modern poultry-farm	horsisa luku amaya
cros breding	horsisa maka
fish-farming	horsisa qurxumi
horse-breder	horsisa farda
livestock breder	horsisa hori
be-keper	horsisa kanisa
stock-breder	horsisa loni
breder	horsisa
conjugation	horsisila
to bred	horsisu
to bred	horsisu
descendant	horte
language family	horte afani
productive	horto
female animals or humans that bred wel	hortu
to bred	horu
a smal hut	hosa
telephone both	hosa bilbilto
gren	hosoba
evergren	hosobe
to be fertile	hosobu
hospital	hospitala
maternity hospital	hospitala dawumsa
hotel	hotela
four-star hotel	hotela urjafre
five-star hotel	hotela urjishane
time betwen midnight and 2 a.m.	hoxesa
harmful	huba
notice	hubachisa
keynote	hubachisa furtu
fotnote	hubachisa miljale
one who notifies	hubachisa
memorandum	hubachiso
to understand	hubachu
hurt	hubama
injured	hubama
victimisation	hubamsisa
atention	hubana
misunderstanding	hubano garmalesa
observation	hubano
probe	hubata
observer	hubata
observation	hubato
to hurt	hubu
Lent	hudade
choke	hudha
bureaucracy	hudha bulchinsa
strangulation	hudhansa
choke	hudhama
to tie by the neck	hudhu
limb	hududa
motor bike	hudude
abdomen	hufa
savanah	hufe
diaphragm	hufo
subsidy	huka
one who subsidises	huka
one who gets subsidy	hukama
sponsor	hukte
sponsorship	hukti
to subsidise	huku
hernia	hulufa
abdominal hernia	hulufa gara
umbilical hernia	hulufa handhura
tunel	huluqo
infiltration	huluqi
archway	huluqo gobo
to infiltrate	huluqu
infiltrator	huluqxu
conscription	hulota
elephant trunk	humbi
lava	humbuluqa
desert	huma
temperate desert	huma badadare
tropical hot desert	huma gamoji ho'a
cold desert	huma qora
the Sahara Desert	huma Sahara
to become a desert	humawu
power	humna
foreign power	humna ala
atomic energy	humna atomi
hegemony	humna banti
hydroelectric	humna bishani
fundamental force	humna bu'ura
wind force	humna bube
power gain	humna dabala
surplus labour	humna darba
body force	humna dhagna
forced labour	humna dirqisifama
power of lens	humna do'ine
candle power	humna dungo
valence	humna elektirona
horsepower	humna farda
sea power	humna galana
social force	humna gamta
non-contact force	humna hin-tuqne
productive force	humna hoji
labour power	humna hojatu
forces of production	humna horata
the Almighty God	humna hunda-qabesa
vapour power	humna hurka
defence force	humna itisa
activation force	humna kakasa
electric power	humna korenti
ground forces	humna lafa
peace-keping force	humna nagegdu
manpower	humna nama
nuclear energy	humna nuklara
self-defence	humna ofira itisa
hired day labourers	humna olcha
physical strength	humna qama
air force	humna qilensa
power of a test	humna qormata
brainpower	humna samu
authorisation	humna tayita
police force	humna torobe
armed forces	humna warana
federal armed forces	humna warana atoma
task force	humna yero
weak	humna-dhabesa
powerlesnes	humna-dhabesuma
power amplifier	humna-gudisa
strong	humna-qabesa
by force	humnan
violent	humnan-bulesa
powers	humnoti
super-powers	humnoti ango
atomic powers	humnoti atomi
foreign powers	humnoti biyala
colonial powers	humnoti dagabasi
neo-colonial powers	humnoti dagabasi hara
imperialist powers	humnoti istimara
al	hunda
universal recipient	hunda hirmatu
universal donor	hunda kenitu
omnivore	hundanyatina
omnivorous	hundanyatu
baseles	hunde-dhable
cube rot	hunde-sade
rot	hunde
proto-language	hunde afan durala
aerial rots	hunde ala
tap rot	hunde darara
basic	hunde dubi
respiratory rot	hunde fila
basic question	hunde gafi
rot of a verb	hunde gosi
rot of a toth	hunde ilkani
cornerstone	hunde jarma
primary rot	hunde jalqabe
basic rot	hunde kawo
storage rot	hunde kuftu
horizon	hunde lafa
cardinal number	hunde lakofsa
secondary rot	hunde lame
rot of nail	hunde qensa
onion bulb	hunde qulubi
rot of the hair	hunde rifensa
basic law	hunde sera
basic industry	hunde warsha
establishment	hundefama
founder	hundesa
to lay the foundation	hundesu
vapour	hurka
water vapour	hurka bishani
vaporous	hurkawa
to evaporate	hurkawu
vaporisation	hurkefama
evaporator	hurkesa
to vaporise	hurkesu
evaporation	hurkisa
transpiration	hurko
sauna	hurkora
to transpire	hurku
firewod	hura
a shower of bulets	huranta
crushed	hurefama
crush	huresa
to break into pieces	huresu
acelerated	hurifama
aceleration	hurisa
uniform aceleration	hurisa gostoke
acelerated	hurisa
acelerator	hurisisa
to acelerate	hurisu
wild forest	huruma
jerk	huruba
to jerk	hurubu
soft soil	hurufe
dense bush	husi
bush	huto
bushy	hutoma
wed	huba
uvula	huba qonqo
one who predicts the future by reading the membrane of animal intestines	hucu
plane	hufa
secretary bird	humo
fogy	hurawa
fog	huri
radiation fog	huri madana
waterfal	hursa
fogines	huruma
a thin faty layer covering animal intestines	husa
potential energy	huso
bicuspid valve	hute-lame
semilunar valve	hute-marame
tricuspid valve	hute-sade
valve	hute
bolt	hute furtu
jaguar like wild cat	hutu
fire	ibida
beacon	ibida akekachisa
forest fire	ibida caka
bonfire	ibida masqala
hel	ibida qilile
style	ibirku
military comand	ibrano
to comand	ibranu
trachoma	ibrika
explanation	ibsa
light	ibsa
indicator light	ibsa agarsiftu
stret light	ibsa dandi
parking light	ibsa dhabi
stoplight	ibsa dima
rear light	ibsa duba
headlight	ibsa fuldura
trafic lights	ibsa godanti
sidelight	ibsa gorti
ful beam	ibsa halala
gren light	ibsa magarisa
reading lamp	ibsa minjala
neon light	ibsa niyoni
explanation	ibsama
mathematical explanation	ibsama herega
clarification	ibsano
news conference	ibsodu
definition	ibso
legend	ibsoye
to light	ibsu
to kep secret	icitesu
secret	iciti
top-secret	iciti cimtu
secretly	icitidhan
confidant	icitu
secrecy	icituma
fire sticks	ichima
matches	ichime
suplement	ida'a
ader	ida'a
suplementary	ida'ama
sum	ida'ami
total magnification	ida'ami gudinso
adend	ida'amtu
aditional	ida'ata
to ad	ida'u
bride	idaya
bride	idaye
bridegrom	idayo
a stringed bow for carding coton	ida
dragon-fly	ida roba
compensation	idobusa
complementary	idobutu
coaling station	idocile
mudflat	idodhoqe
blindspot	idojame
place	ido
show-place	ido agarsisa
park	ido fandalalti
wodshed	ido folka
fireplace	ido ibida
taxi rank	ido taksi
site	idola
milk replacement	idoma anani
delegate	idoma
delegation	idomi
to shot	idu
to sting	idu
regular	idile
same as baruya	idoloji
light	ifa
sunlight	ifa biftu
candlelight	ifa dungo
monlight	ifa ji'a
radiant	ifa kena
star-light	ifa urji
light year	ifa waga
clear	ifa
efort	ifaje
potato	ifate
reprimand	ifati
to reprimand	ifachu
daylight	ifadu
laser	ifasududa
laser surgery	ifasududatin baqaqfama
openly	ifati
light	ife
oficial	ifo
unoficial	ifo hin-tane
clarity	iftina
panorama	iftingutu
to shine	ifu
stop	igiti
wind break	igito
to stop	igitu
eye	ija
to be angry	ija basu
cofe beans	ija buna
content	ija dubi
raspbery fruit	ija gora
niple	ija harma
to dare	ija jabachu
bulb	ija korenti
to be shy	ija lafu
eye of the nedle	ija lilmo
fruit	ija muka
simple eye	ija toke
minute	ija xafi
excited	ija-basa
fanatic	ija-dhabesa
fanaticism	ija-dhabesuma
bold	ija-jabesa
shy	ija-lafesa
shynes	ija-lafina
feud	ija
stationary	ijajitu
constructive	ijara
constructive	ijarama
act of building	ijarana
building	ijari
industrialised building	ijari warsha
architecture	ijaro
modern architecture	ijaro amaya
tenement	ijaro arada
naval architecture	ijaro doni
building	ijarsa
economic construction	ijarsa dinagde
characterisation	ijarsa fakati
word formation	ijarsa jechaya
house-building	ijarsa mana
formation of the human body	ijarsa qama nama
formation of the body	ijarsa qama
building-constructor	ijarsisa
anabolism	ijarso
builder	ijartu
to build	ijaru
gogles	ijela
exhaustion	ijibati
stabilisation	ijachisa
to step	ijachu
treading	ijana
steps	ijano
rock step	ijano kata
programe step	ijano saganta
stairs	ijata
dancing-steps	ijata dalti
helical stairs	ijata dadacha'a
escalator	ijata marama
stable	ijata
stirup	ijato
juncture	ijo
editorial	ijo dubi
main point	ijo jecha
equator	ijo lafa
ankle	ijo mila
children	ijole
baby-siter	ijole egdu
schol children	ijole mana barumsa
childhod	ijoluma
late childhod	ijoluma boda
early childhod	ijoluma dirama
midle childhod	ijoluma jidugalesa
tenage pregnancy	ijoluman ulfawu
outline	ijoyada
theme	ijoya
mouse	ilada
democracy	ilaflame
view	ilala
opinion	ilalcha
world outlok	ilalcha adunya
conscience	ilalcha samu
imagination	ilalcha yada
visualisation	ilalchisisa
to show	ilalchisu
to take care	ilalachu
courting	ilalana
atention	ilalo
inspection	ilalti
overser	ilaltu
to lok	ilalu
gun sight	ilala
maternity-leave	ilanso
rubish	ilbisa
dustman	ilbisartu
dirty	ilbisawa
insect	ilbise
flying insect	ilbise bariftu
insect borne	ilbise fidu
1) east	ilboru
Near East	Ilboru Dhiyo
Far East	Ilboru Fago
Midle East	Ilboru Jidugale
west	ilgalchu
rejoice	ililcha
flower	ilili
wild flower	ilili dagala
pistilate flower	ilili dhaltu
bunch of flowers	ilili kasu
tusk	ilka
toth	ilkan
milk teth	ilkan anane
tusk	ilkan arba
to tethe	ilkan basu
maize with a few seds	ilkan bere
permanent teth	ilkan bula
incisor teth	ilkan fuldure
uper-teth	ilkan guba
lower-teth	ilkan jala
artificial teth	ilkan namnume
canine teth	ilkan qarifa
tothles	ilkan-dhabesa
saw	ilkata
sting	ilke
left-hand thread	ilkobita
toth of sickle	ilko
ring gear	ilko amarti
transmision gear	ilko dadabarsa
sprocket	ilko golole
sun gear	ilko jidu
timing gears	ilko yero
gearing	ilkoma
temple	ile
son	ilma
grandson	ilma akakayu
cousin	ilma esuma
adopted son	ilma gudifacha
todler boy	ilma kurkura
mankind	ilma-nama
human nature	ilma-namuma
son of one's father's brother	ilma-wasila
sons	ilman
grandchildren	ilman akakayu
children of one's mother's brother or sister	ilman esumani
joist	ilman waga
children of one's father's brother	ilman wasilani
child	ilmo
kit	ilmo adure
young elephant	ilmo arba
foal	ilmo farda
young bufalo	ilmo gafarsa
colt	ilmo hare
lamb	ilmo hola
cub	ilmo lencha
mankind	ilmo nama
young leopard	ilmo qeransa
tadpole	ilmo racha
kid	ilmo re'e
lamb	ilmole
pupa	ilmole kanisa
protuberance	ilo
smal path on the side of the main road	ilo kara
feder road	ilo moci
policy	imamata
home policy	imamata biya-kesa
foreign policy	imamata biyala
general policy	imamata dimshasha
economic policy	imamata dinagde
social policy	imamata gamta
party policy	imamata gare
monetary policy	imamata malaqa
monetary and financial policy	imamata malqa fi finansi
family policy	imamata mati
government policy	imamata motuma
peace policy	imamata naga
national policy	imamata saba
comercial policy	imamata sedano
nutritional policy	imamata xinsorata
traveling	imala
tourism	imalto
tourism	imaltuma
traveler	imaltu
local tourist	imaltu biya kesa
foreign tourist	imaltu biyala
asesor	imanyi
empire	impayara
same as istimara	imperalisti
mod	inaji
grape	inaba
chicken	indanqo
hen	indanqo dhaltu
turkey	indanqo Faranji
clarinet	indirinya
maternal aunt	indotiya
industrialisation	industirefano
industrialist	industiresa
industry	industiri
domestic industry	industiri biya kesa
basic industry	industiri bu'ura
main industry	industiri durasa
heavy industry	industiri geldi
light industry	industiri hafali
primary industry	industiri jalqabe
local industry	industiri nano
cotage industry	industiri xixiqa
smal industry	industiriti
to industrialise	industiromsu
to be victorious	injifachu
victory	injifano
winer	injifata
louse	injiran
body louse	injiran dhagna
head louse	injiran mata
public louse	injiran saphi
clothes louse	injiran ufata
scandal	injire
eg with its shel	inqaqu
anise	insilale
daughter	intala
grandaughter	intala akakayu
adopted daughter	intala gudifacha
a todler girl	intala kurkurtu
dol	intalashe
intifada	intifada
certificate	iqama
foreshadow	iqrari
stiring	irba
stiring-stick	irba
comand	irbana
menu comand	irbana fula
to comand	irbanu
super	irbata
moth	irbata ibida
shepherd's evening meal	irbata tikse
solum	irbiye
one-fourth	irbo
to stir	irbu
safron	irdi
negotiation	irdubano
bigamy	irfudha
gum	irga
place	irge
hunting-ground	irge adamo
burial-ground	irge awala
park	irge bashananti
recreation center for the disabled	irge bashananti dadhabdota
children's recreation center	irge bashananti ijole
national park	irge bashananti saba
catchment area	irge bishani
wining-spot	irge dhuma figicha
bird sanctuary	irge egumsa shimbiro
observatory	irge hubana
building site	irge ijarsa
playing-field	irge isporti
defensive position	irge itisa
residential quarter	irge mana ta'umsa
research station	irge qorano
strategic area	irge tarsimo
capital investment	irgo
asylum	irkatila
asylum seker	irkatila badadu
dependence	irkatuma
bok end	irkobaro
tray	irkoti
tea-tray	irkoti shayi
above	ira
aliteration	ira-dedebisa walalo
repeater	ira-debi'a
revision	ira-debi'ama
to do again	ira-debi'u
greater than	ira-jira
greater than or equal to	ira-jira ykn qixa
les than	ira-xina
from	ira
to miscary	ira bawu
les than	ira gadi
uphil	ira'ole
abortion	ira-bati
subtractor	ira-fudha
subtrahend	ira-fudhama
to subtract	ira-fudhu
alternative	irado
imune	irafa
imunity	irafuma
slope	iragade
cluster of consonants	irabuta
uper layer	irabusa
to mis	iracewu
repetition	iradebi
majority	irajiresa
superficial	irakesa
crown	iralke
hierarchy	irana
social hierarchy	irana gamta
organisational hierarchy	irana jarmaya
maximum	iranta
daily maximum temperature	iranta ho'iya guya
yearly maximum temperature	iranta ho'iya waga
hierarchism	iranuma
to overwrite	irati baresu
numerator	iraye
uper arm	ire
oficer	iresa
comodore	iresa galana
brigadier general	iresa godina
corporal	iresa kudhani
major	iresa kuma
sergeant	iresa shantma
warlord	iresa warana
eve of a weding day	iro
promotion	iromi
altitude	irota
1) lead	irsasi
pencil sharpener	irsasi
graphite	irsaso
bal-point pen	iskiribto
pen	iskiripto
spagheti	ispageti
sportsman	isportesa
to sport	isportesu
sport	isporti
traditional sport	isporti ada
aquatic sports	isporti bishani
schol sport	isporti mana barumsa
sportsman	isportu
sportsmanship	isportuma
stadium	istadiyoma
statistics	istatistika
descriptive statistics	istatistika ibsina
stencil	istensila
stereo	isteriyo
1) imperialist	istimara
imperialism	istimaruma
Swis	Iswis
coagulator	iticha
to curd	itichu
taned hide used as bed shet	itile
clot	itita
blod cloting	itita dhiga
coagulated milk	ititu
to be coagulated	ititu
deputy comander	itana aboma
deputy secretary	itana baresa
vice-chairman	itana durata'a
vice-chairman of a burial society	itana hayu modi
Vice Prime Minister	itana ministera olana
deputy Minister	itana ministera
vice	itana
to aim at	itakeku
tenesmus	itansisa
preparation of stew	ite-qophesi
one who prepares stew or sauce	ite-qophesitu
sauce	ite
stew of peas	ite dangule
stew of potatoes	ite dinicha
stew made of muton	ite foni
stew made of chicken	ite luku
stew mad of lentil	ite mishira
to prepare stew or sauce	ite qophesu
stew made with cabages	ite rafu
a prefix which expreses varieties of meanings, e.g. to	iti
to be acustomed	iti beku
emphasis	iti cimsa
to emphasise	iti cimsu
to raid	iti dulu
continuing	iti fafa
it wil continue	iti fufa
apendix	iti fufati
to continue	iti fufu
